Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.9833069,-0.3690896,-0.1429815,-0.5363674,6.497235,190.5613,359.3889,-0.4362402,-0.3930274,-0.8126073,310.7009,176.3986,10.98565,False,-0.5283608,-0.4012589,-0.7228684,338.3521,274.8783,318.4285,False
0.9944153,-0.3710222,-0.1441015,-0.5460658,6.494242,190.575,359.36,-0.4386806,-0.3944774,-0.8230643,310.7991,176.4394,11.10066,False,-0.5309877,-0.4022765,-0.7326207,338.2591,275.0209,318.4318,False
1.005554,-0.3710222,-0.1441015,-0.5460658,6.494242,190.575,359.36,-0.4386806,-0.3944774,-0.8230643,310.7991,176.4394,11.10066,False,-0.5309877,-0.4022765,-0.7326207,338.2591,275.0209,318.4318,False
1.016663,-0.3747544,-0.1463379,-0.5655546,6.511181,190.6347,359.3223,-0.4434118,-0.3968409,-0.843967,310.8828,176.7321,11.14883,False,-0.5352106,-0.4043789,-0.7531314,338.1298,275.241,318.5388,False
1.027771,-0.3766699,-0.1474671,-0.5752749,6.502045,190.6635,359.2894,-0.4457779,-0.3980693,-0.8545132,310.9154,176.8895,11.14627,False,-0.5383806,-0.4053514,-0.7624674,338.0691,275.3708,318.5418,False
1.038879,-0.3766699,-0.1474671,-0.5752749,6.502045,190.6635,359.2894,-0.4457779,-0.3980693,-0.8545132,310.9154,176.8895,11.14627,False,-0.5383806,-0.4053514,-0.7624674,338.0691,275.3708,318.5418,False
1.049988,-0.380486,-0.1497123,-0.5948701,6.494337,190.7195,359.2914,-0.4508467,-0.4002444,-0.8752031,310.9275,177.287,10.95462,False,-0.5429678,-0.4076551,-0.7828074,338.0908,275.6473,318.4907,False
1.061096,-0.3824229,-0.1508412,-0.6045814,6.487703,190.7438,359.2693,-0.4532738,-0.401389,-0.885704,310.9321,177.4009,10.96222,False,-0.5465231,-0.4086676,-0.7918296,338.1054,275.8138,318.419,False
1.072205,-0.3824229,-0.1508412,-0.6045814,6.487703,190.7438,359.2693,-0.4532738,-0.401389,-0.885704,310.9321,177.4009,10.96222,False,-0.5465231,-0.4086676,-0.7918296,338.1054,275.8138,318.419,False
1.083313,-0.3843131,-0.1519887,-0.6143804,6.488802,190.7768,359.2798,-0.4556332,-0.402545,-0.8959742,310.9141,177.6266,10.8377,False,-0.548882,-0.4098822,-0.8020072,338.1707,275.9476,318.4671,False
1.094421,-0.3861856,-0.1531519,-0.6241946,6.49978,190.8215,359.2624,-0.4582024,-0.4036955,-0.9065118,310.9653,177.6605,10.87366,False,-0.551445,-0.4109856,-0.8122058,338.2368,276.0399,318.5966,False
1.10553,-0.3900051,-0.1554735,-0.643816,6.497806,190.8786,359.2608,-0.4632816,-0.4060575,-0.9273906,311.0355,178.0002,10.6745,False,-0.5575504,-0.4130012,-0.8317056,338.2668,276.1812,318.6782,False
1.116638,-0.3900051,-0.1554735,-0.643816,6.497806,190.8786,359.2608,-0.4632816,-0.4060575,-0.9273906,311.0355,178.0002,10.6745,False,-0.5575504,-0.4130012,-0.8317056,338.2668,276.1812,318.6782,False
1.127777,-0.3918505,-0.1566162,-0.6535783,6.499337,190.9105,359.2505,-0.4659543,-0.4071966,-0.9377613,311.0691,178.1252,10.59527,False,-0.5601735,-0.4140592,-0.8420191,338.2899,276.2277,318.7422,False
1.138885,-0.3957701,-0.1588725,-0.6731601,6.48064,190.9491,359.252,-0.4713874,-0.4092412,-0.9587231,311.2195,178.3583,10.58824,False,-0.566186,-0.4159523,-0.8616357,338.2847,276.356,318.9002,False
1.149994,-0.3976274,-0.1600099,-0.6829314,6.483125,190.9894,359.2578,-0.4740133,-0.4103876,-0.9689655,311.3076,178.4492,10.57234,False,-0.5688543,-0.4170231,-0.8719096,338.3085,276.4406,319.0497,False
1.161102,-0.3976274,-0.1600099,-0.6829314,6.483125,190.9894,359.2578,-0.4740133,-0.4103876,-0.9689655,311.3076,178.4492,10.57234,False,-0.5688543,-0.4170231,-0.8719096,338.3085,276.4406,319.0497,False
1.172211,-0.3995929,-0.161128,-0.6926675,6.478797,191.0072,359.247,-0.4766502,-0.4117215,-0.9795308,311.4698,178.5587,10.57494,False,-0.5724802,-0.4177644,-0.881072,338.2648,276.5464,319.1232,False
1.183319,-0.4015784,-0.1622552,-0.7025719,6.478766,191.0166,359.2503,-0.4793921,-0.4129784,-0.9900227,311.6131,178.7,10.5375,False,-0.5750632,-0.418802,-0.8911624,338.2565,276.6279,319.2376,False
1.194427,-0.4034286,-0.1633545,-0.7123675,6.482659,191.056,359.2331,-0.4821267,-0.4142404,-1.000301,311.755,178.8436,10.46674,False,-0.5778179,-0.4198071,-0.9012852,338.2693,276.731,319.3544,False
1.205536,-0.4053721,-0.1644758,-0.7221246,6.469564,191.0854,359.2031,-0.4846215,-0.4155495,-1.010891,311.8646,178.9733,10.44974,False,-0.580195,-0.4205075,-0.9114537,338.2692,276.8316,319.3963,False
1.216644,-0.407352,-0.1655986,-0.73206,6.457314,191.0816,359.1926,-0.4875197,-0.4165892,-1.02117,311.9199,179.1561,10.34752,False,-0.5827694,-0.4215711,-0.9214625,338.3017,276.8831,319.4384,False
1.227753,-0.4091916,-0.1667049,-0.7418399,6.453609,191.1199,359.1834,-0.4901981,-0.4177105,-1.031126,311.9686,179.2765,10.26093,False,-0.5882363,-0.4220056,-0.9287786,338.4551,276.8035,319.4793,False
